code,ratio_eco_total,ratio_orgashop,ratio_mart,orgashop_mart,orgashop,mart_wo_orga,mart_orga,orga_total,eco_wo_orga,exp_total,sel1,sel2,sel3,sel4,sel5,sel6,heal1,heal2,heal3,heal4,heal5,sec1,sec2,sec3,sec4,fre1,fre2,fre3,econ1,econ2,econ3,econ4,tast1,tast2,tast3,plea1,plea2,plea3,habi1,habi2,habi3,atti1,atti2,atti3,atti4,atti5,atti6,heal,econ,habit,info,local,new,no_add,plea,sec,taste,ratio_orga_total,ratio_orga_shop,ratio_mart_eco,_clus_1,_clus_2,_clus_3,_clus_4,_clus_5,_clus_6,_clus_7,_clus_8,_clus_9,_clus_10,_clus_11,_clus_12,_clus_13,_clus_14,_clus_15,_clus_16,_clus_17,_clus_18,_clus_19,_clus_20,_clus_21,_clus_22,_clus_23,_clus_24,_clus_25,_clus_26,_clus_27,_clus_28,_clus_29,_clus_30
1053,.0094943,.0325821,.9674179,184150,6000,101660,76490,82490,101660,1.94e+07,7,7,7,6,6,5,4,6,6,6,4,6,7,7,7,7,6,6,6,2,2,2,6,2,2,2,2,2,2,2,2,6,2,4,4,4,4,.0061,-1.7252,-2.6751,-1.0992,-1.7378,-1.7636,1.1558,-1.8687,1.3452,-1.9755,.0094943,.0003093,.0091849,1,2,2,4,2,2,2,3,1,2,2,2,4,6,6,5,1,6,1,3,1,1,5,3,5,1,2,3,4,6
1056,.0005435,0,1,16490,0,0,16490,16490,0,3.03e+07,6,6,6,6,6,6,4,6,6,4,2,6,5,6,4,6,6,6,4,6,4,4,4,5,4,4,4,6,6,4,6,6,6,6,4,6,6,.0061,.3733,.4574,.3657,.5197,-.2277,.2671,.304,-.4274,.023,.0005435,0,.0005435,2,3,4,3,1,3,3,3,1,5,4,7,2,1,3,6,4,2,2,5,4,2,2,2,4,3,6,5,3,4
1058,.0895469,.888256,.111744,2113850,1877640,161480,74730,1952370,161480,2.36e+07,6,6,6,4,5,4,7,7,7,6,5,7,6,6,6,7,7,7,7,5,6,6,7,6,6,4,4,4,4,4,5,7,4,4,4,4,4,1.6031,1.3565,-.5671,-1.0992,-.1921,-.2277,1.0865,-.2401,.9589,.7905,.0895469,.0795406,.0100063,1,3,4,1,1,4,5,3,1,5,4,5,8,3,5,4,2,1,4,5,6,3,2,2,4,3,6,1,3,3
1060,.0074496,.8154092,.1845908,119020,97050,8980,12990,110040,8980,1.60e+07,5,5,6,6,7,4,4,6,5,4,3,4,4,4,4,7,6,5,5,7,4,3,5,4,3,4,4,3,7,7,7,5,4,4,4,4,4,-.2756,.103,1.2406,-1.0992,-1.026,.7235,-.9273,-.5122,-.8995,-.6686,.0074496,.0060745,.0013751,1,1,1,3,3,3,3,2,2,5,5,3,8,1,5,2,2,2,5,6,5,6,1,4,2,4,4,3,2,1
1063,.0054636,0,1,83822,0,78422,5400,5400,78422,1.53e+07,6,6,7,6,7,6,5,4,5,3,2,5,6,6,4,6,6,5,6,3,3,4,7,5,3,6,3,4,5,4,4,5,4,4,4,4,4,-.7585,-.4058,-.8675,-1.0992,-1.026,.6743,.3364,-.7824,-.4274,-.0531,.0054636,0,.0054636,1,2,2,3,2,2,1,2,2,5,5,3,6,1,5,2,2,5,4,6,5,4,1,5,2,2,5,3,2,1
1064,.0109848,.1297862,.8702138,184072,23890,135382,24800,48690,135382,1.68e+07,6,4,5,5,7,4,6,6,6,5,6,5,5,6,6,7,6,6,6,5,6,4,6,6,6,5,4,4,6,4,6,5,6,6,6,6,6,.6197,.3699,.4574,.8064,.1027,.2233,-.1079,-.2401,1.2304,.7905,.0109848,.0014257,.0095591,2,3,4,1,1,4,5,1,3,1,3,1,3,2,2,1,5,3,3,5,5,2,2,5,4,2,6,1,3,1
1065,.0008744,.4790146,.5209854,26304,12600,12714,990,13590,12714,3.01e+07,6,6,7,6,6,2,5,6,6,4,3,6,5,6,4,7,6,6,5,4,4,3,7,6,5,4,3,5,7,4,6,7,7,6,6,6,6,.3129,-.5661,.6988,.8064,1.501,-.2277,.2671,-.5103,-.1559,.7145,.0008744,.0004188,.0004555,2,3,3,5,2,2,1,1,3,4,1,6,3,4,1,3,3,4,3,4,3,4,4,1,4,6,3,4,1,5
1066,.0018394,0,1,20430,0,0,20430,20430,0,1.11e+07,7,7,7,7,7,6,4,7,6,2,4,6,7,6,2,7,7,6,7,6,2,2,7,6,2,2,6,5,4,2,3,7,4,5,5,6,4,.401,-.833,-1.6506,-.1462,-.1921,-1.7636,1.1558,1.1164,-.4563,.4863,.0018394,0,.0018394,2,3,3,5,2,2,2,3,1,4,1,5,3,3,1,4,1,1,6,4,3,4,5,1,4,6,3,4,1,5
1067,.0011971,1,0,20000,20000,0,0,20000,0,1.67e+07,6,6,6,6,6,4,5,5,4,4,2,4,4,5,2,5,5,6,6,6,6,4,6,6,6,5,4,4,6,5,6,6,5,6,5,6,6,-.6453,.593,.4574,.5861,-.0447,.5403,-.9273,-.2401,-1.371,.7905,.0011971,.0011971,0,2,1,1,3,3,3,3,2,2,5,5,6,7,1,3,2,4,2,5,6,5,6,1,5,1,4,5,5,2,1
1071,.002417,.0930016,.9069984,21505,2000,7557,11948,13948,7557,8897240,7,7,7,7,7,6,7,7,6,6,6,6,5,6,5,6,6,6,6,6,7,6,6,6,6,6,6,6,6,4,6,6,7,7,7,6,6,1.3215,1.6894,.4574,1.3299,1.084,.6743,.2671,1.3885,.9444,.7905,.002417,.0002248,.0021923,2,3,4,1,1,4,5,1,3,1,3,1,1,2,2,1,5,3,3,2,6,3,6,6,3,3,6,1,3,3
1072,.0001755,0,1,3680,0,3680,0,0,3680,2.10e+07,7,6,7,6,6,5,5,6,6,6,4,7,5,5,5,7,6,7,6,5,5,3,6,6,5,4,5,6,6,4,7,6,5,5,5,6,6,.3129,-.2332,.9992,.2829,-.0447,-.2277,.6422,.8462,.0297,.7145,.0001755,0,.0001755,2,3,3,1,2,2,2,1,3,4,5,6,7,1,1,3,3,4,3,4,3,5,4,5,4,6,3,4,1,5
1073,.0064138,.9667156,.0332844,81720,79000,2720,0,79000,2720,1.27e+07,7,7,7,6,6,6,4,4,4,6,5,4,4,4,4,7,6,5,5,5,5,4,6,5,4,5,5,5,6,4,6,6,5,5,5,5,5,-1.347,.2601,.4574,-.1464,-.0447,.2233,-.9273,.5742,-.3566,.023,.0064138,.0062003,.0002135,2,1,1,3,3,3,3,2,2,5,5,3,7,1,3,2,4,2,5,6,5,6,1,5,1,4,5,2,2,1
1077,.0109045,.1184741,.8815259,178520,21150,47850,109520,130670,47850,1.64e+07,6,6,7,4,6,3,6,7,6,2,2,6,4,4,3,6,7,7,6,3,2,2,7,7,4,2,6,6,7,6,7,6,7,6,7,6,6,1.0146,-1.5022,1.2406,1.0267,1.084,-.4955,-.1772,1.3885,-1.4569,1.2539,.0109045,.0012919,.0096126,2,3,3,3,3,1,1,1,3,4,1,6,7,4,1,3,4,4,3,4,3,5,4,1,3,6,3,4,1,5
1079,.0169293,.5517575,.4482426,331450,182880,62510,86060,268940,62510,1.96e+07,7,7,6,6,6,5,5,7,7,4,4,7,6,7,6,7,7,7,6,5,4,5,4,5,5,4,5,5,6,5,7,7,6,5,7,6,5,.9895,.6435,.9992,.509,.9366,.0894,1.0865,.5742,1.0592,.099,.0169293,.0093409,.0075884,2,3,4,1,1,4,5,1,3,1,3,1,1,2,2,1,5,3,3,2,6,3,6,2,4,3,6,1,3,3
1080,.0031813,0,1,41860,0,24520,17340,17340,24520,1.32e+07,6,5,6,6,5,5,5,5,4,4,4,4,4,4,4,6,6,5,5,5,4,4,5,5,4,3,4,4,2,2,2,6,5,5,4,4,5,-.6453,.1502,-2.6751,-.5815,-.0447,-1.3127,-.9273,-.2401,-.6281,.023,.0031813,0,.0031813,1,1,1,2,3,3,3,2,4,2,6,4,6,5,3,4,6,5,1,3,5,6,3,4,2,4,5,2,2,2
1083,.002398,.1574282,.8425717,63521,10000,40371,13150,23150,40371,2.65e+07,6,6,7,7,7,6,6,7,4,5,1,7,6,7,4,7,7,7,7,7,7,4,7,5,4,7,4,4,6,5,7,7,6,6,4,6,5,.4513,.9259,.9992,.1512,.9366,1.4423,1.0865,-.2401,-.327,.023,.002398,.0003775,.0020205,2,2,4,1,1,4,5,1,3,1,3,1,1,2,2,1,5,3,3,5,6,3,6,2,4,3,6,1,3,3
1084,.0004417,0,1,11490,0,9590,1900,1900,9590,2.60e+07,6,4,5,4,7,1,6,7,5,4,1,6,5,7,4,6,7,7,7,6,5,2,7,1,1,1,2,5,6,1,6,7,4,5,5,7,7,.733,-.5034,.4574,.7122,-.1921,-2.5316,.2671,-1.0525,-.327,-2.6671,.0004417,0,.0004417,1,2,2,4,2,2,1,3,1,2,2,2,4,6,6,6,1,6,2,3,1,1,5,3,5,1,2,3,4,6
1086,.0047616,.6307167,.3692833,131915,83201,46074,2640,85841,46074,2.77e+07,6,6,4,2,5,2,4,6,4,4,5,4,4,6,6,7,5,4,4,3,4,3,4,4,3,2,1,4,3,2,4,6,4,5,4,7,7,-.5572,-.7892,-1.3502,.4918,-.6091,-1.7636,-.9273,-1.8668,.9589,-.6686,.0047616,.0030032,.0017584,1,2,2,4,2,2,1,3,1,2,2,2,6,6,6,4,1,6,1,3,1,1,3,3,5,5,1,2,5,6
1087,.0007747,0,1,17353,0,14403,2950,2950,14403,2.24e+07,6,5,6,5,6,5,5,5,5,4,4,4,3,3,4,6,6,6,5,4,5,4,5,5,2,2,4,6,3,3,4,6,6,5,5,5,4,-.3636,.037,-1.3502,-.3609,.5197,-1.4466,-1.3716,.304,-.9999,-.1292,.0007747,0,.0007747,1,1,1,3,3,1,4,2,4,2,6,4,6,5,3,4,6,2,6,3,5,6,2,4,2,4,4,2,2,4
1090,.0201796,.0526519,.9473481,465320,24500,333100,107720,132220,333100,2.31e+07,6,6,7,5,7,5,4,5,5,4,3,5,4,5,6,5,6,6,5,3,3,2,6,5,4,4,4,5,5,5,6,5,5,5,5,5,5,-.6705,-1.3923,.2161,-.1464,-.4617,.0894,-.5522,.0319,.0441,.023,.0201796,.0010625,.0191171,1,1,3,3,2,2,1,2,2,4,5,6,7,1,3,2,4,4,5,6,5,6,1,1,2,4,5,2,2,1
1091,.014114,0,1,137850,0,76430,61420,61420,76430,9766919,7,7,7,4,7,6,6,5,5,6,4,7,4,4,6,7,6,6,6,4,3,2,7,7,6,2,2,2,4,2,4,7,2,4,6,4,4,-.0568,-1.1693,-1.1088,-.6586,-1.3209,-1.7636,.1978,-1.8687,-.0562,1.406,.014114,0,.014114,1,1,3,5,2,2,1,2,4,2,2,2,6,6,5,5,2,1,1,3,1,4,5,4,2,2,5,4,1,6
1092,.0015643,0,1,21809,0,21809,0,0,21809,1.39e+07,4,4,4,6,4,2,4,4,5,4,5,6,6,6,4,4,6,2,6,6,4,4,6,6,2,4,5,6,6,5,6,6,4,6,4,4,2,-1.0654,.3733,.4574,-.9219,-.6091,.0894,.7115,.8462,.387,.4863,.0015643,0,.0015643,2,3,4,1,1,4,5,3,2,5,5,3,8,1,5,2,2,2,4,6,5,2,1,5,1,4,5,5,2,1
1097,.0030237,.710732,.289268,70350,50000,10050,10300,60300,10050,2.33e+07,7,7,7,7,7,7,6,6,4,7,2,5,7,7,6,7,7,7,7,7,5,4,7,7,7,7,7,7,4,6,6,7,6,6,6,5,5,.0564,.7062,-.0253,.3771,.9366,1.7593,.7808,2.2028,.5163,1.4821,.0030237,.002149,.0008747,2,3,4,1,1,4,5,1,3,1,3,1,1,2,2,1,5,3,3,2,6,3,6,6,3,3,6,1,3,3
1101,.0111094,.9667973,.0332027,250311,242000,8311,0,242000,8311,2.25e+07,6,6,5,6,6,1,6,6,6,2,2,6,5,6,2,6,6,6,6,6,2,6,6,6,2,2,2,6,6,2,5,6,6,6,2,2,2,.6197,1.1401,-.0843,-1.7921,.5197,-1.7636,.2671,-.7805,-.9992,.4863,.0111094,.0107406,.0003689,1,2,2,4,1,3,3,3,1,2,2,2,8,6,5,6,1,2,4,3,4,2,2,2,4,2,6,1,4,4
1105,.006547,.6668231,.3331769,106550,71050,31720,3780,74830,31720,1.63e+07,6,5,7,6,7,5,5,7,7,7,5,7,6,5,5,7,7,7,6,6,6,5,7,7,6,5,6,6,5,4,6,7,5,5,6,6,6,.9895,1.0863,.2161,.5032,.3722,.2233,1.0865,1.3885,.3012,1.406,.006547,.0043657,.0021813,2,3,4,1,1,4,5,1,3,1,3,1,1,2,2,1,5,3,3,2,6,3,6,6,3,3,6,1,3,3
1107,.0018054,.8833922,.1166078,16980,15000,0,1980,16980,0,9405236,7,7,6,6,5,5,5,6,5,5,5,5,5,6,6,5,6,7,5,6,4,3,7,6,3,4,5,5,2,3,4,6,6,6,6,5,6,.0313,-.12,-1.5915,.5916,.5197,-.5447,-.1079,.5742,.9589,.5624,.0018054,.0015949,.0002105,2,3,3,5,2,2,5,3,1,4,1,5,3,3,1,4,3,1,6,4,5,4,2,1,4,4,5,4,1,1
1109,.0130957,.1950686,.8049314,219410,42800,138460,38150,80950,138460,1.68e+07,7,7,6,7,7,6,7,7,7,5,6,7,7,5,6,7,7,7,7,7,7,5,7,5,5,7,6,7,6,7,7,6,7,7,7,7,7,1.6031,1.4192,.9992,1.7592,1.084,2.0763,1.5309,1.6605,.8585,.099,.0130957,.0025546,.0105411,2,3,4,1,1,4,5,1,3,1,3,1,1,2,2,1,5,3,3,2,6,3,6,6,3,3,6,1,3,3
1110,.0145769,.4731147,.5268853,243070,115000,60580,67490,182490,60580,1.67e+07,7,7,6,7,6,4,5,6,5,4,4,6,6,5,4,6,4,6,6,5,6,4,6,4,6,3,4,3,2,4,4,5,6,6,6,6,6,.0313,.3699,-1.5915,.8064,.1027,-.6786,.7115,-.5122,-.2562,-.4404,.0145769,.0068966,.0076804,2,2,2,4,1,4,3,3,1,2,4,5,2,3,6,4,1,1,6,5,4,2,2,2,4,1,6,5,4,4
1116,.0015136,.3101737,.6898263,40300,12500,20820,6980,19480,20820,2.66e+07,7,7,7,7,7,7,2,7,5,6,5,1,6,5,5,7,7,7,6,2,2,2,7,6,6,7,7,7,6,5,6,7,7,7,7,7,7,-.4943,-1.7252,.4574,1.7592,1.501,1.4423,-1.1637,2.2028,.3012,.7905,.0015136,.0004695,.0010441,2,3,3,3,2,2,1,1,3,1,3,6,7,4,1,3,4,4,3,2,3,5,4,6,1,6,3,4,6,5
1117,.0011672,.0430652,.9569348,15790,680,12160,2950,3630,12160,1.35e+07,6,6,6,7,6,6,6,7,7,5,4,7,6,4,5,7,6,6,5,6,4,4,6,4,4,4,4,6,6,4,4,6,6,4,3,4,6,1.2963,.3733,-.6261,-.8905,.5197,-.2277,1.0865,.304,-.3421,-.5925,.0011672,.0000503,.0011169,2,2,2,4,1,4,5,3,1,2,4,5,2,3,6,6,1,1,6,5,4,2,6,2,4,3,6,1,4,4
1118,.0141187,0,1,327267,0,311467,15800,15800,311467,2.32e+07,6,7,7,6,7,6,5,6,6,6,5,6,6,6,6,7,6,7,5,3,3,5,6,6,5,5,5,5,6,5,6,7,6,6,5,5,4,.3129,.0875,.4574,-.0577,.9366,.5403,.7115,.5742,.9589,.7145,.0141187,0,.0141187,2,3,4,1,1,4,5,1,3,1,3,1,1,2,1,1,5,3,3,2,3,5,4,6,3,3,6,1,3,5
1122,.0173037,0,1,491872,0,343242,148630,148630,343242,2.84e+07,6,6,7,6,7,6,6,7,6,5,5,6,5,5,4,7,6,7,6,6,5,4,7,3,3,2,4,4,3,2,3,5,5,5,4,4,4,1.0146,.4831,-1.892,-.796,-.4617,-1.7636,.2671,-.2401,.0152,-1.284,.0173037,0,.0173037,1,2,2,4,1,3,3,3,1,2,2,2,4,6,6,4,1,1,6,3,1,1,5,3,5,1,2,3,4,6
1123,.0055456,0,1,79411,0,70441,8970,8970,70441,1.43e+07,7,7,7,6,7,6,6,5,4,6,4,4,4,4,6,6,6,7,4,2,4,1,7,7,7,7,6,6,5,6,6,7,6,6,6,6,4,-.3385,-1.9988,.2161,.3774,.9366,1.7593,-.9273,1.3885,-.0562,1.4821,.0055456,0,.0055456,2,3,3,3,2,2,1,1,2,4,5,6,7,4,1,3,4,4,3,4,3,5,4,6,1,6,3,4,6,5
1124,.0036422,0,1,50030,0,41970,8060,8060,41970,1.37e+07,4,5,6,5,6,5,4,5,7,4,4,4,4,6,6,7,7,5,7,7,5,5,6,5,1,2,2,4,4,4,2,4,6,6,5,6,6,-.1072,1.1995,-2.1924,.5861,-.3142,-1.1296,-.9273,-1.3246,.6874,-.2052,.0036422,0,.0036422,1,2,2,4,1,3,3,3,1,2,4,5,6,3,6,4,1,1,6,3,4,1,2,4,5,4,4,5,4,4
1125,.0027333,0,1,72280,0,62020,10260,10260,62020,2.64e+07,6,6,6,4,6,4,6,6,7,6,6,6,6,6,6,7,6,6,4,4,4,4,6,6,6,4,4,7,4,4,4,4,6,6,6,4,6,.9014,-.0729,-1.1088,.3769,-.3142,-.2277,.7115,.5761,1.2304,.7905,.0027333,0,.0027333,2,3,3,5,2,4,5,1,3,4,1,5,3,3,1,4,3,1,6,2,3,4,4,5,4,2,6,4,1,5
1127,.0092593,0,1,93290,0,82140,11150,11150,82140,1.01e+07,7,7,7,5,6,6,5,7,7,7,5,4,5,4,6,6,6,2,4,5,6,3,2,7,7,3,4,6,6,6,6,6,5,6,5,5,5,.9895,-.1233,.4574,.1568,-.0447,-.0445,-.4829,.304,.2153,1.4821,.0092593,0,.0092593,2,3,3,5,2,3,1,1,2,4,5,6,7,1,1,3,4,4,3,4,3,4,2,5,1,2,5,4,1,1
1130,.0007552,0,1,7375,0,4575,2800,2800,4575,9765738,6,7,6,6,7,7,2,6,6,6,4,6,4,6,6,6,6,6,6,6,6,2,6,4,2,4,6,6,6,6,6,4,4,4,4,4,4,-.6076,-.3936,.4574,-1.0992,-1.443,.4064,-.1772,1.3885,.6874,-.7446,.0007552,0,.0007552,1,3,3,3,2,2,1,3,2,5,5,3,8,1,5,2,2,2,4,6,5,5,1,5,2,4,5,3,2,1
1134,.0070721,0,1,105600,0,79650,25950,25950,79650,1.49e+07,7,7,6,6,6,5,7,6,7,6,7,7,7,7,5,7,7,7,7,5,5,3,6,6,6,4,5,6,6,4,6,6,7,6,6,6,6,1.2082,-.2332,.4574,.8064,1.084,-.2277,1.5309,.8462,1.5877,.7905,.0070721,0,.0070721,2,3,4,5,2,4,2,1,3,1,3,1,1,4,1,3,3,3,3,2,3,5,4,6,3,6,3,1,1,5
1135,.0077305,0,1,132780,0,86660,46120,46120,86660,1.72e+07,4,4,5,5,6,5,4,5,2,2,3,5,4,5,3,5,5,5,5,4,4,4,6,6,5,5,4,4,5,4,4,5,5,3,4,4,4,-1.5154,-.0729,-.8675,-1.4024,-.4617,.2233,-.5522,-.2401,-.8136,.7145,.0077305,0,.0077305,1,1,1,3,3,3,1,2,2,3,6,3,6,5,3,2,6,5,5,6,5,6,1,5,1,4,5,2,2,1
1137,.0218114,.7387093,.2612907,423712,313000,97652,13060,326060,97652,1.94e+07,5,4,5,5,5,5,5,4,5,3,3,4,4,5,4,5,5,5,5,3,4,4,5,4,4,5,4,4,4,3,4,5,5,5,5,4,4,-.7585,-.2959,-1.1088,-.5757,-.4617,-.0937,-.9273,-.2401,-.5277,-.5925,.0218114,.0161123,.0056991,1,1,1,2,3,1,1,2,4,3,6,4,6,5,3,5,6,5,5,6,5,6,1,4,2,4,1,2,2,1
1140,.0096138,.3724623,.6275377,259194,96540,131894,30760,127300,131894,2.70e+07,6,6,6,6,6,6,4,5,4,6,3,5,5,6,5,7,6,6,6,3,3,3,6,6,5,4,4,5,5,4,6,6,7,5,5,6,6,-.9521,-.899,.2161,.2829,1.084,-.2277,-.1079,.0319,.13,.7145,.0096138,.0035808,.006033,2,3,3,3,2,2,1,1,2,4,1,6,7,1,3,3,4,4,5,4,5,4,1,1,1,6,3,4,1,1
1141,.0073499,1,0,143000,143000,0,0,143000,0,1.95e+07,7,6,6,5,7,6,5,7,6,5,5,6,7,7,6,7,6,7,6,5,5,5,7,7,6,5,4,5,7,5,6,6,5,6,5,6,6,.7078,.7533,.6988,.5861,-.0447,.5403,1.1558,.0319,1.3307,1.406,.0073499,.0073499,0,2,3,4,1,1,4,5,1,3,1,3,1,1,2,2,1,5,3,3,2,6,3,6,5,3,2,6,1,3,3
1142,.0009655,0,1,11560,0,9960,1600,1600,9960,1.20e+07,6,6,7,6,6,5,5,7,5,4,4,6,5,6,6,4,4,4,6,5,5,5,4,4,4,4,3,3,4,4,4,5,5,5,5,5,5,.4262,.7533,-1.1088,-.1464,-.4617,-.2277,.2671,-1.0544,.6874,-.5925,.0009655,0,.0009655,1,2,2,4,1,4,5,3,1,2,4,5,2,3,6,6,1,6,4,3,4,2,2,2,5,1,4,5,4,4
1145,.0012124,.1288106,.8711894,23290,3000,12860,7430,10430,12860,1.92e+07,7,7,7,6,7,6,5,5,6,7,6,5,6,6,6,7,7,7,6,4,2,2,6,6,5,6,6,7,7,7,7,7,7,7,7,7,7,-.082,-1.2791,1.2406,1.7592,1.501,1.6254,.3364,1.6605,1.2304,.7145,.0012124,.0001562,.0010563,2,3,3,5,2,2,2,1,3,1,3,1,1,4,1,3,3,3,3,2,3,5,4,6,3,6,3,4,6,5
1147,.002942,0,1,17410,0,16220,1190,1190,16220,5917757,6,7,6,6,6,5,6,7,6,5,5,6,6,6,5,7,7,6,6,6,6,4,6,6,6,5,5,6,4,3,6,6,6,6,6,6,6,1.0146,.593,-.0253,.8064,.5197,-.0937,.7115,.8462,.673,.7905,.002942,0,.002942,2,3,4,1,1,4,5,1,3,1,3,1,1,2,2,1,5,3,3,2,6,3,6,6,3,3,6,1,3,3
1149,.0042462,0,1,84788,0,82808,1980,1980,82808,2.00e+07,5,6,7,6,6,4,4,5,4,4,4,4,4,5,4,6,6,6,6,4,3,2,4,4,4,4,4,4,6,4,6,5,4,4,4,4,4,-.9521,-1.1693,.4574,-1.0992,-1.026,-.2277,-.9273,-.2401,-.2562,-.5925,.0042462,0,.0042462,1,1,1,3,3,1,1,2,4,3,6,4,6,1,4,2,6,5,5,6,2,6,3,4,2,5,1,2,2,2
1151,.0035317,.3189453,.6810547,47030,15000,19850,12180,27180,19850,1.33e+07,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,5,6,6,5,6,6,6,6,.6197,1.0863,.4574,.8064,-.0447,.9913,.7115,1.3885,1.2304,.7905,.0035317,.0011264,.0024053,2,3,4,1,1,4,5,1,3,1,3,1,1,2,2,1,5,3,3,2,6,3,6,6,3,3,6,1,3,3
1154,.0019395,0,1,44030,0,44030,0,0,44030,2.27e+07,7,6,6,6,6,4,7,7,7,4,4,6,6,6,2,6,6,7,6,6,6,2,6,4,3,3,2,1,6,4,6,7,4,4,5,5,5,1.6031,-.3936,.4574,-.4496,-.1921,-.6786,.7115,-2.1408,-.4563,-.6686,.0019395,0,.0019395,1,2,2,4,2,2,1,3,1,2,2,2,4,6,6,6,1,6,2,3,1,4,5,3,5,1,2,3,4,6
1155,.0050478,.3109541,.689046,70750,22000,45270,3480,25480,45270,1.40e+07,6,6,6,6,6,5,5,7,6,4,5,6,5,5,4,7,6,6,6,4,3,3,6,6,4,4,4,5,6,4,6,6,5,5,7,6,6,.7078,-.676,.4574,.7236,-.0447,-.2277,.2671,.0319,.0152,.6384,.0050478,.0015696,.0034782,2,3,3,5,2,2,1,1,3,4,1,6,3,1,1,3,3,4,3,4,3,4,5,1,4,2,3,4,1,5
1158,.0163429,.7426903,.2573098,325250,241560,33560,50130,291690,33560,1.99e+07,7,7,7,7,7,6,6,6,7,6,7,6,4,4,3,6,7,7,7,7,5,5,6,7,7,6,5,4,7,6,7,5,6,6,6,5,6,.9014,1.1995,1.2406,.5916,.1027,1.3083,-.1772,.3021,-.0996,1.4821,.0163429,.0121377,.0042052,2,3,4,1,1,3,3,1,3,1,3,1,1,2,2,1,5,3,3,2,6,3,6,5,3,3,6,1,3,3
1159,0,,,0,0,0,0,0,0,2.44e+07,4,4,5,5,5,5,5,5,5,4,3,6,4,4,4,6,6,6,6,6,6,6,5,4,4,4,4,4,6,4,6,6,4,6,5,5,5,-.3636,1.5795,.4574,.1568,-.6091,-.2277,-.1772,-.2401,-.8995,-.5925,0,0,0,1,2,2,4,1,3,3,3,1,5,4,7,8,1,5,6,2,2,4,5,4,2,2,2,2,4,4,5,4,4
1161,.0049144,0,1,44790,0,38660,6130,6130,38660,9114101,6,6,7,5,6,6,5,6,5,4,5,5,6,6,4,7,5,6,4,4,4,3,6,6,6,6,6,5,5,5,6,5,4,5,5,3,3,.0313,-.5661,.2161,-1.005,-1.026,.9913,.3364,1.1164,.387,.7905,.0049144,0,.0049144,2,3,3,5,2,2,2,1,2,5,5,3,8,1,5,2,2,2,4,6,5,5,1,5,1,2,5,4,6,1
1162,.0010403,0,1,24790,0,22890,1900,1900,22890,2.38e+07,5,4,6,5,6,5,4,4,5,4,3,6,5,4,3,7,6,6,5,5,5,4,6,6,4,5,4,5,6,5,6,6,5,4,6,4,4,-1.0654,.2601,.4574,-.6586,-.0447,.5403,.2671,.0319,-1.1854,.6384,.0010403,0,.0010403,2,1,1,3,3,3,3,2,2,5,5,3,7,1,3,2,4,2,5,6,5,2,1,5,1,4,5,5,2,1
1165,.0021988,0,1,43670,0,31710,11960,11960,31710,1.99e+07,4,5,7,5,7,5,2,4,4,4,4,4,3,5,4,7,6,4,5,6,6,4,7,6,4,6,5,4,7,7,7,6,6,5,5,5,5,-1.9607,.593,1.2406,-.1464,.5197,1.6254,-1.3716,.3021,-.2562,.6384,.0021988,0,.0021988,2,1,1,3,3,3,3,1,2,5,5,6,7,1,3,2,4,2,5,6,5,6,1,5,1,4,5,2,2,1
1167,.0079444,.1449905,.8550096,163528,23710,87488,52330,76040,87488,2.06e+07,7,7,6,6,6,7,5,6,5,4,2,7,5,5,4,7,7,2,6,6,4,4,5,6,4,4,2,4,1,4,4,6,4,4,5,5,5,.0313,.3733,-1.8329,-.4496,-.6091,-.2277,.6422,-1.3246,-.7992,.6384,.0079444,.0011519,.0067925,1,2,2,4,1,3,3,3,1,2,4,5,6,3,5,4,2,1,6,6,5,4,5,5,2,2,5,5,3,4
1168,.0694336,.9888887,.0111112,845090,835700,4290,5100,840800,4290,1.22e+07,7,7,7,7,7,7,6,4,4,4,4,4,5,5,6,7,6,6,6,5,4,4,6,4,4,3,3,4,4,5,4,6,5,5,4,4,6,-.7334,.1502,-1.1088,-.367,-.0447,-.3616,-.4829,-.7824,.3156,-.5925,.0694336,.0686621,.0007715,1,2,2,4,1,3,3,3,1,2,4,2,6,6,6,6,1,6,5,3,4,6,1,3,2,4,4,5,2,4
1172,.0008196,0,1,9810,0,4660,5150,5150,4660,1.20e+07,6,7,7,7,7,4,2,4,7,6,2,6,4,4,4,4,6,7,6,6,4,6,4,5,2,4,2,4,6,6,6,4,4,4,4,5,4,-1.1157,1.3598,.4574,-.8845,-1.443,.4064,-.1772,-1.3246,-1.171,-.1292,.0008196,0,.0008196,1,1,1,3,3,3,3,2,4,5,6,3,8,5,5,2,2,5,4,6,5,2,1,5,2,5,4,5,2,2
1174,.0153814,.4720026,.5279974,247880,117000,47450,83430,200430,47450,1.61e+07,6,6,6,4,5,6,4,5,4,3,3,4,4,5,4,7,6,6,5,4,5,2,6,4,5,5,3,5,5,5,6,6,6,6,6,5,6,-.9521,-.9495,.2161,.5916,.5197,.5403,-.9273,-.5103,-.5277,-.5164,.0153814,.0072601,.0081214,2,1,1,3,3,1,1,2,2,4,5,6,7,1,3,3,4,4,5,4,5,6,1,1,1,4,1,2,2,1
